iteration,total_runs,mean,standard_deviation,min,max,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,base
0,500,41.2215,60.2233,0,493.592,37.5484,3.13517,170.148,40.64,3.60966,20.5981,17.2476,1.8451,8.90418,73.8236,0.227562,63.8901,10.8548,9.38941,7.46997,4.71644,17.6042,125.706,56.9953,12.2276,24.0999,21.5301,81.5306,3.38104,7.15514,13.1859,15.9439,33.594,24.1581,1.78373,26.8761,4.03435,24.4473,7.96893,29.2091,17.9316,45.9586,75.7478,25.3274,9.12143,6.75204,1.08372,17.7788,2.00496,3.14123,161.252,47.1159,0.195076,84.2176,55.5675,193.132,43.831,22.5338,128.072,11.8494,129.022,18.1672,1.78259,17.5545,0.845832,0.180143,6.68375,21.1192,0.27062,116.172,16.3741,35.4393,5.31324,75.4529,1.95631,9.81764,72.4737,52.0321,9.54702,3.23694,35.8015,87.9458,10.0232,1.43281,0.396376,81.7484,86.0944,68.7837,68.3374,0.359944,10.3539,1.71842,0.556661,87.7611,21.3062,1.07984,0.343719,0.56319,31.6929,0.325549,11.2185,110.815,0.76551,33.4324,24.1647,51.4791,0.501847,9.90165,72.4846,83.5134,14.8921,10.3516,79.2325,73.608,57.0234,167.678,16.213,59.4234,74.0891,195.323,0.682501,107.558,13.1189,59.5623,28.1324,1.26623,68.5118,2.08251,13.4916,6.18231,28.675,10.2518,42.6973,115.564,13.8673,25.3101,1.51951,0.217885,31.9022,7.56486,13.8208,47.9309,99.7478,60.9736,43.1685,30.2393,7.00884,30.9468,102.452,16.4449,19.0756,0.139809,198.466,100.994,42.062,29.3363,49.4981,22.2373,86.7686,0.405364,63.4144,1.91538,5.03561,98.9253,20.2661,3.06465,8.95756,157.453,3.04656,24.1202,0.574249,0.296514,10.5773,4.63262,253.709,29.7436,29.3222,20.3575,16.4071,65.7116,32.1382,50.2958,45.8467,73.7339,61.3045,27.566,84.5937,65.203,27.2481,105.557,493.592,11.4665,13.4252,10.1318,123.331,68.571,4.56861,56.1634,0.115494,64.4739,0.956531,1.99737,0.874945,35.8871,71.2525,70.9567,128.43,5.04576,89.9471,21.9654,6.10981,0.803926,0.310817,1.25437,24.3935,50.9763,31.4785,26.0497,17.0314,5.0991,28.3967,12.1241,52.7865,1.18148,0.819736,30.5941,49.9779,61.3382,0.298902,92.1678,8.2791,63.7679,28.8295,11.476,6.31396,1.14799,81.0995,9.59947,25.8843,5.23567,3.27038,4.06083,16.7514,0.391622,0.481696,76.424,18.5536,38.9806,45.4234,84.1038,7.20506,1.12845,0.300906,4.20609,10.8906,0.303613,34.4452,42.2249,1.60407,7.35322,167.81,48.7247,33.4835,288.503,102.63,22.7463,1.00468,0.246201,5.09551,1.14348,3.96494,29.8866,63.076,1.16574,62.1417,9.8349,148.428,0.404523,8.28234,212.181,16.9772,1.16089,408.989,2.83502,0.355857,36.5113,23.384,275.283,44.0875,0.226907,15.6241,192.96,0.160746,21.1874,129.222,16.1271,45.7408,132.884,48.3713,55.8792,0.507862,33.9944,187.4,15.1709,4.00722,27.4515,37.2907,8.80643,40.5036,170.964,128.813,30.6092,33.1954,2.17183,9.76297,41.1177,0.210819,0.855932,50.3986,13.2368,50.2818,46.4483,0.24142,0.125026,53.4341,37.8905,94.7707,0.230571,6.67988,8.13493,71.3801,5.81953,54.0316,1.15255,19.3796,2.63027,22.8095,185.198,23.3769,0.154342,125.797,50.3352,24.3487,0.343911,180.538,46.2969,14.522,11.4919,0.231029,61.4596,14.7484,176.377,0.226533,26.1808,5.87262,0.189616,0.308233,31.1438,6.05264,36.7996,11.128,0.367402,36.8597,28.8308,41.0997,1.65733,23.62,7.62471,0.399598,27.921,12.4452,4.74302,474.367,48.4126,81.0784,23.8661,56.0418,27.3744,4.53085,13.5171,0.348861,6.98149,92.126,29.3492,24.4368,4.34427,81.9718,10.6093,38.5348,24.8338,46.1307,0.269353,30.7781,43.4282,0.434321,115.521,71.0224,28.2964,114.607,0.669873,92.8677,0.189506,0.474078,84.9663,10.0149,0.684878,307.28,50.4215,15.5527,102.813,100.613,30.1205,2.28463,55.252,6.49945,26.4947,70.116,348.534,184.499,8.17249,16.9636,26.6382,13.2613,0.786684,65.9038,0.378994,74.9649,9.94151,2.29685,5.29559,0.87407,56.1012,199.284,27.4356,4.09332,266.113,35.8007,19.1857,49.6352,6.74974,42.3628,5.01195,0.821672,5.66314,0.331963,19.2074,3.59958,13.7842,3.89634,59.576,2.71042,22.9956,64.417,30.457,2.73928,77.7659,13.6371,103.452,14.0143,60.3695,43.903,28.5539,0.251479,10.0896,14.3536,2.65876,76.785,4.06353,104.561,14.9098,10.9161,20.8069,12.3452,19.2961,0.962984,13.2511,23.4539,2.74315,58.0019,27.0333,10.4177,41.6345,16.057,2.34343,138.311,12.0666,31.1524,0.660578,54.3441,111.1,58.2539,56.3818,68.2328,4.24328,8.66554,7.02931,2.84106,5.76996,21.3753,19.0125,83.6805,1.05981,3.18413,63.1681,0
