species,AugQ50,SAIFR,Screen,POmodel,POmeasure,PO10R,PO20R,PO30R,PO40R,PO50R,delPO_10percRed,delPO_20percRed,delPO_30percRed,delPO_40percRed,delPO_50percRed
brown trout,12.5,0.028825689153479953,True,0.134,0.25961846696959295,0.21458598473000512,0.15408734453050146,0.09621053241633257,0.055879088567914986,0.03205043806076682,0.045032482239587834,0.10553112243909149,0.1634079345532604,0.20373937840167797,0.22756802890882613
brown trout,13.0,0.034558732492412265,True,0.134,0.2637502531618737,0.22559054154343067,0.1677253044471072,0.10586845696345158,0.06004332627890925,0.03355394038930263,0.03815971161844306,0.09602494871476652,0.15788179619842213,0.2037069268829645,0.2301963127725711
brown trout,13.5,0.03830411363728601,True,0.134,0.2677065854067862,0.2327616982933829,0.17957473080877834,0.11648979905779921,0.06525217630459346,0.0351188053300245,0.03494488711340332,0.08813185459800787,0.151216786348987,0.20245440910219276,0.23258778007676173
brown trout,14.0,0.04539281503557516,True,0.134,0.26906086009507946,0.23942391646377878,0.1893888258109077,0.12691668220615207,0.07079616347356592,0.03727515158659982,0.029636943631300677,0.07967203428417174,0.1421441778889274,0.19826469662151353,0.23178570850847963
brown trout,14.5,0.049219902918977106,True,0.134,0.27029901572149,0.2428407112865503,0.19924944105493153,0.1369391856028769,0.07675548222071107,0.039497902869583254,0.027458304434939712,0.07104957466655848,0.1333598301186131,0.19354353350077894,0.23080111285190674
brown trout,15.0,0.05531268538913206,True,0.134,0.2706602945727625,0.2461939092699489,0.2050088132161128,0.14785866437418663,0.08347919988674744,0.041790174578635854,0.024466385302813615,0.06565148135664972,0.1228016301985759,0.18718109468601507,0.22887011999412668
brown trout,15.5,0.05742566220588085,True,0.134,0.2709358726918999,0.24734573352027409,0.2109889002554394,0.1562567284442877,0.09071341847652731,0.0443232239275399,0.023590139171625807,0.059946972436460494,0.11467914424761219,0.18022245421537259,0.22661264876436
brown trout,16.0,0.06039377109185843,True,0.134,0.2709358726918999,0.2485050931765912,0.2146995447175018,0.16398604061548153,0.09851857221308626,0.04764312874719062,0.022430779515308696,0.05623632797439809,0.10694983207641837,0.17241730047881365,0.22329274394470927
brown trout,16.5,0.06143093893986889,True,0.134,0.2709358726918999,0.2488838027278462,0.21750582936573387,0.17218280237619016,0.10545171483600212,0.05111189052903278,0.022052069964053705,0.05343004332616602,0.09875307031570973,0.16548415785589776,0.2198239821628671
brown trout,17.0,0.062300743221287695,True,0.134,0.2709358726918999,0.24919168003198605,0.2197567165901799,0.17669788484248025,0.11272256173638417,0.054739750479386236,0.02174419265991384,0.05117915610172,0.09423798784941964,0.15821331095551572,0.21619612221251366
brown trout,17.5,0.062459600265033166,True,0.134,0.2709358726918999,0.2492469832703982,0.22069786586510445,0.18136136394447575,0.12050850623871327,0.05868252174629996,0.021688889421501684,0.05023800682679544,0.08957450874742415,0.1504273664531866,0.21225335094559994
brown trout,18.0,0.062459600265033166,True,0.134,0.2709358726918999,0.2492469832703982,0.22164445096987387,0.1855059292328717,0.12662247480990996,0.06310508163691692,0.021688889421501684,0.049291421722026024,0.08542994345902818,0.14431339788198994,0.20783079105498298
brown trout,18.5,0.062459600265033166,True,0.134,0.2709358726918999,0.2492469832703982,0.2219609069048026,0.18770689094378692,0.13211151130954746,0.06777009589544675,0.021688889421501684,0.048974965787097285,0.08322898174811297,0.13882436138235243,0.20316577679645315
